master_index	master_digest_hex	weighting	saturation	adaptive_score	global_score	gain_numerator	gain_denominator	gain_percent_fixed_12	clears_5_percent	global_length
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	cliff_only	200000	8602646	6207324	2395322	6207324	38.588641417783	true	8
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	equal	1000000000000000000	12090410	8363822	3726588	8363822	44.556041484384	true	16
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	balanced_cliff_presence	1000000000000000000	21568220	16084074	5484146	16084074	34.096746881418	true	24
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	no_cliff_only	1000000000000000000	3159270	2967870	191400	2967870	6.449069534717	true	32
61	5a3f71eb62a56bd3c5ad3fd930f009cc45a6984c8ac6997ee5efb58967afa2ed	cliff_only	1000000000000000000	8931140	6207324	2723816	6207324	43.880680306038	true	8
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	equal	200000	12112334	8707488	3404846	8707488	39.102505797309	true	16
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	balanced_cliff_presence	200000	21900416	16654548	5245868	16654548	31.498110906402	true	16
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	no_cliff_only	200000	3262694	3054982	207712	3054982	6.799123530024	true	32
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	cliff_only	200000	8849640	6373164	2476476	6373164	38.857873420486	true	8
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	equal	1000000000000000000	12756472	8847638	3908834	8847638	44.179406978450	true	16
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	balanced_cliff_presence	1000000000000000000	23666392	17565914	6100478	17565914	34.729066759635	true	24
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	no_cliff_only	1000000000000000000	3636640	3428928	207712	3428928	6.057636672453	true	32
62	b2edccb2a9a8003fd5cb5992c9d271144b5e52d65d468264b1e77b9f76fc3509	cliff_only	1000000000000000000	9119832	6373164	2746668	6373164	43.097400286577	true	8
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	equal	200000	12199248	8617410	3581838	8617410	41.565133839518	true	16
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	balanced_cliff_presence	200000	21718056	16262988	5455068	16262988	33.542839729083	true	16
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	no_cliff_only	200000	3172936	2897184	275752	2897184	9.517931895247	true	32
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	cliff_only	200000	9026312	6511676	2514636	6511676	38.617339069081	true	8
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	equal	1000000000000000000	13000464	8846730	4153734	8846730	46.952195896111	true	16
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	balanced_cliff_presence	1000000000000000000	23799936	17384690	6415246	17384690	36.901699138725	true	24
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	no_cliff_only	1000000000000000000	3599824	3324072	275752	3324072	8.295608518708	true	32
63	001aaa3075c39438c3e941f0e259993d941fab99bd11480e29a7becb49becc2b	cliff_only	1000000000000000000	9400640	6511676	2888964	6511676	44.365905183243	true	8
